killer_name,killer_steamid,killer_team_name,victim_name,victim_steamid,victim_side,victim_team_name,weapon_name,headshot,killer_controlling_bot,is_trade_kill,match_checksum,tournament
zont1x,76561198995880877,Team Spirit,Sonic,76561197975129851,3,Wildcard,Glock-18,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,magixx,76561199063238565,2,Team Spirit,Dual Berettas,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,stanislaw,76561197981849043,3,Wildcard,Glock-18,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
JBa,76561198184153575,Wildcard,donk,76561198386265483,2,Team Spirit,USP-S,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,JBa,76561198184153575,3,Wildcard,Glock-18,0,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,chopper,76561198045898864,2,Team Spirit,Dual Berettas,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,zont1x,76561198995880877,2,Team Spirit,Dual Berettas,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
phzy,76561198408199043,Wildcard,zont1x,76561198995880877,2,Team Spirit,M4A1,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,phzy,76561198408199043,3,Wildcard,MAC-10,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
JBa,76561198184153575,Wildcard,donk,76561198386265483,2,Team Spirit,MP9,0,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,JBa,76561198184153575,3,Wildcard,Galil AR,0,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,sh1ro,76561198081484775,2,Team Spirit,M4A4,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
stanislaw,76561197981849043,Wildcard,chopper,76561198045898864,2,Team Spirit,MP9,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,Sonic,76561197975129851,3,Wildcard,Tec-9,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,susp,76561198342718168,3,Wildcard,Tec-9,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,stanislaw,76561197981849043,3,Wildcard,Tec-9,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
World,0,,magixx,76561199063238565,2,Team Spirit,C4,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,susp,76561198342718168,3,Wildcard,Molotov,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,phzy,76561198408199043,3,Wildcard,Galil AR,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,JBa,76561198184153575,3,Wildcard,Galil AR,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
Sonic,76561197975129851,Wildcard,zont1x,76561198995880877,2,Team Spirit,Five-SeveN,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
stanislaw,76561197981849043,Wildcard,chopper,76561198045898864,2,Team Spirit,Five-SeveN,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,stanislaw,76561197981849043,3,Wildcard,Galil AR,0,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
Sonic,76561197975129851,Wildcard,magixx,76561199063238565,2,Team Spirit,Galil AR,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,Sonic,76561197975129851,3,Wildcard,Galil AR,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,JBa,76561198184153575,3,Wildcard,MAC-10,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,susp,76561198342718168,3,Wildcard,MAC-10,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,phzy,76561198408199043,3,Wildcard,Galil AR,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,Sonic,76561197975129851,3,Wildcard,MAC-10,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,stanislaw,76561197981849043,3,Wildcard,MAC-10,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,stanislaw,76561197981849043,3,Wildcard,MAC-10,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
JBa,76561198184153575,Wildcard,chopper,76561198045898864,2,Team Spirit,M4A1,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,JBa,76561198184153575,3,Wildcard,Galil AR,1,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,Sonic,76561197975129851,3,Wildcard,AK-47,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
phzy,76561198408199043,Wildcard,zont1x,76561198995880877,2,Team Spirit,M4A1,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,susp,76561198342718168,3,Wildcard,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
phzy,76561198408199043,Wildcard,donk,76561198386265483,2,Team Spirit,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,stanislaw,76561197981849043,3,Wildcard,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,magixx,76561199063238565,2,Team Spirit,MP9,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,susp,76561198342718168,3,Wildcard,AK-47,0,0,1,f807a7ad93891ce5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,JBa,76561198184153575,3,Wildcard,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,Sonic,76561197975129851,3,Wildcard,AK-47,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
susp,76561198342718168,Wildcard,sh1ro,76561198081484775,2,Team Spirit,M4A1,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,susp,76561198342718168,3,Wildcard,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,stanislaw,76561197981849043,3,Wildcard,AK-47,0,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,phzy,76561198408199043,3,Wildcard,AK-47,1,0,0,f807a7ad93891ce5,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,910,76561199203563345,2,The MongolZ,USP-S,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,2,The MongolZ,USP-S,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Techno4K,76561198966340160,2,The MongolZ,USP-S,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,bLitz,76561198959824088,2,The MongolZ,USP-S,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Mzinho,76561198838822582,2,The MongolZ,USP-S,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ, degster,76561198799340122,3,HEROIC,Tec-9,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,NertZ,76561198053126645,3,HEROIC,Desert Eagle,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,sjuush,76561198160709585,3,HEROIC,Tec-9,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,kyxsan,76561198057282432,3,HEROIC,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,sjuush,76561198160709585,3,HEROIC,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,TeSeS,76561197996678278,3,HEROIC,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,NertZ,76561198053126645,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,kyxsan,76561198057282432,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ, degster,76561198799340122,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,TeSeS,76561197996678278,3,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ, degster,76561198799340122,3,HEROIC,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Senzu,76561198920720017,The MongolZ,sjuush,76561198160709585,3,HEROIC,M4A1,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Senzu,76561198920720017,The MongolZ,kyxsan,76561198057282432,3,HEROIC,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,NertZ,76561198053126645,3,HEROIC,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Senzu,76561198920720017,The MongolZ, degster,76561198799340122,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Senzu,76561198920720017,2,The MongolZ,M4A1,0,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,sjuush,76561198160709585,3,HEROIC,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Techno4K,76561198966340160,The MongolZ,kyxsan,76561198057282432,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,0,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,910,76561199203563345,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,TeSeS,76561197996678278,3,HEROIC,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Mzinho,76561198838822582,2,The MongolZ,M4A1,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,bLitz,76561198959824088,2,The MongolZ,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
World,0,,NertZ,76561198053126645,3,HEROIC,C4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,2,The MongolZ,SSG 08,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,kyxsan,76561198057282432,3,HEROIC,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,bLitz,76561198959824088,2,The MongolZ,Desert Eagle,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Mzinho,76561198838822582,2,The MongolZ,Desert Eagle,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,TeSeS,76561197996678278,3,HEROIC,AWP,0,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Techno4K,76561198966340160,2,The MongolZ,P250,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ, degster,76561198799340122,3,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,910,76561199203563345,2,The MongolZ,AK-47,0,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,sjuush,76561198160709585,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Mzinho,76561198838822582,2,The MongolZ,M4A4,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Senzu,76561198920720017,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,NertZ,76561198053126645,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,kyxsan,76561198057282432,3,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,910,76561199203563345,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,910,76561199203563345,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Mzinho,76561198838822582,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Senzu,76561198920720017,2,The MongolZ,M4A1,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,910,76561199203563345,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,bLitz,76561198959824088,2,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,Mzinho,76561198838822582,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Techno4K,76561198966340160,2,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,bLitz,76561198959824088,2,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Techno4K,76561198966340160,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,910,76561199203563345,2,The MongolZ,HE Grenade,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ, degster,76561198799340122,3,HEROIC,AK-47,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Senzu,76561198920720017,2,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,Mzinho,76561198838822582,2,The MongolZ,M4A4,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,Techno4K,76561198966340160,2,The MongolZ,M4A4,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,Mzinho,76561198838822582,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Senzu,76561198920720017,2,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,910,76561199203563345,2,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,bLitz,76561198959824088,2,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,Senzu,76561198920720017,2,The MongolZ,M4A4,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,910,76561199203563345,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Techno4K,76561198966340160,The MongolZ,TeSeS,76561197996678278,3,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Mzinho,76561198838822582,2,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Techno4K,76561198966340160,2,The MongolZ,AWP,0,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,2,The MongolZ,HE Grenade,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,3,The MongolZ,Glock-18,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,TeSeS,76561197996678278,2,HEROIC,USP-S,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Mzinho,76561198838822582,3,The MongolZ,Glock-18,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,910,76561199203563345,3,The MongolZ,Glock-18,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Techno4K,76561198966340160,3,The MongolZ,Glock-18,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,3,The MongolZ,Glock-18,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,bLitz,76561198959824088,3,The MongolZ,MP7,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,910,76561199203563345,3,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Techno4K,76561198966340160,3,The MongolZ,Galil AR,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Senzu,76561198920720017,The MongolZ,sjuush,76561198160709585,2,HEROIC,Desert Eagle,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,Mzinho,76561198838822582,3,The MongolZ,MP7,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Senzu,76561198920720017,3,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,kyxsan,76561198057282432,2,HEROIC,Desert Eagle,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,bLitz,76561198959824088,3,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,NertZ,76561198053126645,2,HEROIC,Five-SeveN,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,910,76561199203563345,3,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,Techno4K,76561198966340160,3,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Mzinho,76561198838822582,3,The MongolZ,AK-47,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Senzu,76561198920720017,The MongolZ, degster,76561198799340122,2,HEROIC,Desert Eagle,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,Senzu,76561198920720017,3,The MongolZ,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,kyxsan,76561198057282432,2,HEROIC,M4A1,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,TeSeS,76561197996678278,2,HEROIC,M4A1,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,NertZ,76561198053126645,2,HEROIC,M4A1,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,3,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,NertZ,76561198053126645,2,HEROIC,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,TeSeS,76561197996678278,2,HEROIC,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,sjuush,76561198160709585,2,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,bLitz,76561198959824088,3,The MongolZ,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
Mzinho,76561198838822582,The MongolZ,kyxsan,76561198057282432,2,HEROIC,AK-47,1,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,Mzinho,76561198838822582,3,The MongolZ,AWP,1,0,1,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ, degster,76561198799340122,2,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,TeSeS,76561197996678278,2,HEROIC,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
910,76561199203563345,The MongolZ,NertZ,76561198053126645,2,HEROIC,AWP,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
bLitz,76561198959824088,The MongolZ,kyxsan,76561198057282432,2,HEROIC,M4A1,0,0,0,9b81f93091aaeaf9,Perfect World Shanghai Major 2024
