name,steamid,score,team_name,kills,assists,deaths,headshots,hs_percentage,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,mvp,rank_type,rank,old_rank,win_count,bomb_planted,bomb_defused,hostage_rescued,health_damage,armor_damage,utility_damage,1v1,1v2,1v3,1v4,1v5,1v1_won,1v2_won,1v3_won,1v4_won,1v5_won,1v1_lost,1v2_lost,1v3_lost,1v4_lost,1v5_lost,first_kill,first_death,trade_kill,trade_death,first_trade_kill,first_trade_death,k_1,k_2,k_3,k_4,k_5,htlv_2,htlv,crosshair_share_code,color,inspect_weapon_count,match_checksum
Mzinho,76561198838822582,26,Team A,13,3,12,8,61,1.083333,73.333336,90.599998,0.866667,0.8,5.8,1,-1,0,0,0,0,0,0,1359,294,87,3,5,6,6,4,1,0,0,0,0,2,5,6,6,4,0,1,3,0,0,0,6,2,1,0,0,1.229397,1.081022,CSGO-GaKb5-NHote-dtAUy-p6uRv-CPVGQ,0,0,b9dd61888745fb89
ropz,76561197991272318,24,Team B,9,3,7,4,44,1.285714,80.0,64.0,0.6,0.466667,2.266667,2,-1,0,0,0,0,0,0,960,119,34,1,3,4,4,2,1,0,0,0,0,0,3,4,4,2,1,1,0,2,0,0,3,0,2,0,0,1.140088,1.169511,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,2,0,b9dd61888745fb89
flameZ,76561197978835160,63,Team B,22,6,6,15,68,3.666667,86.666664,129.333328,1.466667,0.4,12.2,7,-1,0,0,0,4,0,0,1940,413,183,2,4,5,5,3,1,0,0,0,0,1,4,5,5,3,3,0,7,1,0,0,4,6,2,0,0,2.202364,2.180156,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,1,0,b9dd61888745fb89
apEX,76561197989744167,29,Team B,9,8,6,3,33,1.5,86.666664,74.333336,0.6,0.4,29.6,2,-1,0,0,0,2,0,0,1115,282,444,1,3,4,4,2,1,0,0,0,0,0,3,4,4,2,1,0,1,2,0,0,9,0,0,0,0,1.290556,0.992009,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,4,0,b9dd61888745fb89
flameZ,76561197978835160,54,Team B,21,3,14,11,52,1.5,86.36364,86.454544,0.954545,0.636364,5.545455,2,-1,0,0,0,1,0,0,1902,409,122,6,6,14,5,4,2,0,1,0,0,4,6,13,5,4,4,1,3,5,0,0,8,5,1,0,0,1.468072,1.305852,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,3,0,eb6031d1ee11ccc4
Brollan,76561198138828475,38,Team A,13,6,15,5,38,0.866667,77.272728,48.045456,0.590909,0.681818,0.454545,1,-1,0,0,0,2,0,0,1057,243,10,5,5,13,4,3,3,1,2,1,1,2,4,11,3,2,2,2,3,6,0,0,7,3,0,0,0,0.953858,0.833028,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,eb6031d1ee11ccc4
xertioN,76561198193174134,39,Team A,12,10,16,10,83,0.75,81.818184,87.318184,0.545455,0.727273,10.5,2,-1,0,0,0,2,0,0,1921,344,231,4,4,12,3,2,2,0,1,0,0,2,4,11,3,2,3,3,1,3,0,1,7,3,0,0,0,1.067315,0.771059,CSGO-usVDK-dBUVN-j4Ffp-POw9z-DLpYF,4,0,eb6031d1ee11ccc4
Jimpphat,76561198855375325,33,Team A,9,9,16,8,88,0.5625,86.36364,70.13636,0.409091,0.727273,2.454545,1,-1,0,0,0,2,0,0,1543,222,54,6,6,14,5,4,2,0,1,0,0,4,6,13,5,4,0,2,3,7,0,0,2,2,1,0,0,0.923123,0.696677,CSGO-S7a2M-Gona9-EbhMr-NsiFE-oZJaA,3,0,eb6031d1ee11ccc4
ZywOo,76561198113666193,32,Team B,10,5,15,4,40,0.666667,68.181816,53.136364,0.454545,0.681818,0.636364,1,-1,0,0,0,2,0,0,1169,86,14,4,4,12,3,2,2,0,1,0,0,2,4,11,3,2,1,2,4,4,0,0,7,0,1,0,0,0.781393,0.719096,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,1,0,eb6031d1ee11ccc4
mezii,76561197973140692,59,Team B,14,9,10,7,50,1.4,77.272728,86.545456,0.636364,0.454545,6.454545,4,-1,0,0,0,4,1,0,1904,263,142,4,4,12,3,2,3,1,2,1,1,1,3,10,2,1,2,1,4,2,0,0,8,3,0,0,0,1.251044,1.05688,CSGO-wbR5p-6B4wk-asD25-VjPt3-2sCJC,4,0,eb6031d1ee11ccc4
ropz,76561197991272318,42,Team B,14,4,13,5,35,1.076923,86.36364,63.545456,0.636364,0.590909,2.727273,3,-1,0,0,0,1,0,0,1398,206,60,6,6,14,5,4,2,0,1,0,0,4,6,13,5,4,3,2,2,5,0,1,7,2,1,0,0,1.148498,0.998088,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,2,0,eb6031d1ee11ccc4
torzsi,76561198355739212,39,Team A,15,4,13,6,40,1.153846,81.818184,69.090912,0.681818,0.590909,2.909091,1,-1,0,0,0,1,1,0,1520,103,64,6,6,14,5,4,3,1,2,1,1,3,5,12,4,3,1,2,4,2,0,0,7,2,0,1,0,1.17235,1.115165,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,0,0,eb6031d1ee11ccc4
Spinx,76561198063336407,43,Team A,17,2,14,7,41,1.214286,72.727272,60.954544,0.772727,0.636364,2.181818,4,-1,0,0,0,1,1,0,1341,160,48,5,5,13,4,3,2,0,1,0,0,3,5,12,4,3,4,3,6,3,0,0,5,3,2,0,0,1.125246,1.18031,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,eb6031d1ee11ccc4
apEX,76561197989744167,39,Team B,14,7,15,7,50,0.933333,81.818184,71.0,0.636364,0.681818,4.681818,3,-1,0,0,0,1,1,0,1562,290,103,4,4,12,3,2,2,0,1,0,0,2,4,11,3,2,2,4,5,2,0,0,8,3,0,0,0,1.10431,0.871005,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,0,0,eb6031d1ee11ccc4
torzsi,76561198355739212,33,Team B,14,0,15,6,42,0.933333,82.352943,76.294121,0.823529,0.882353,0.294118,1,-1,0,0,0,2,0,0,1297,161,5,11,10,12,12,7,5,1,2,1,1,6,9,10,11,6,1,0,4,2,0,0,10,2,0,0,0,1.148366,0.852516,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,0,0,2b607490c0f83891
ZywOo,76561198113666193,40,Team A,17,5,11,8,47,1.545455,82.352943,110.352943,1.0,0.647059,5.235294,4,-1,0,0,0,0,1,0,1876,263,89,6,5,7,7,2,5,1,2,1,1,1,4,5,6,1,2,1,1,3,0,0,6,1,3,0,0,1.564573,1.465364,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,2,0,2b607490c0f83891
mezii,76561197973140692,42,Team A,16,3,7,9,56,2.285714,82.352943,96.705879,0.941176,0.411765,3.705882,1,-1,0,0,0,3,0,0,1644,171,63,7,6,8,8,3,5,1,2,1,1,2,5,6,7,2,2,0,5,1,0,0,6,5,0,0,0,1.583727,1.438046,CSGO-qmrUU-9spfO-NYYvJ-K3BGE-KCR7B,4,0,2b607490c0f83891
Spinx,76561198063336407,31,Team B,13,4,15,7,53,0.866667,70.588234,80.882355,0.764706,0.882353,2.823529,1,-1,0,0,0,1,0,0,1375,275,48,6,5,7,7,2,4,0,1,0,0,2,5,6,7,2,1,1,5,6,0,1,6,2,1,0,0,1.049764,0.905733,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,2b607490c0f83891
Jimpphat,76561198855375325,11,Team B,5,2,15,3,60,0.333333,52.941177,38.529411,0.294118,0.882353,7.058824,1,-1,0,0,0,0,0,0,655,159,120,8,7,9,9,4,5,1,2,1,1,3,6,7,8,3,0,3,3,3,0,1,3,1,0,0,0,0.366944,0.376073,CSGO-S7a2M-Gona9-EbhMr-NsiFE-oZJaA,3,0,2b607490c0f83891
xertioN,76561198193174134,30,Team B,13,4,17,7,53,0.764706,64.705887,91.470589,0.764706,1.0,0.0,1,-1,0,0,0,0,0,0,1555,269,0,8,7,9,9,4,4,0,1,0,0,4,7,8,9,4,2,6,1,4,0,3,3,2,2,0,0,0.978011,0.91188,CSGO-usVDK-dBUVN-j4Ffp-POw9z-DLpYF,4,0,2b607490c0f83891
Brollan,76561198138828475,17,Team B,7,4,14,5,71,0.5,70.588234,62.411766,0.411765,0.823529,4.882353,0,-1,0,0,0,0,0,0,1061,126,83,7,6,8,8,3,4,0,1,0,0,3,6,7,8,3,1,2,2,5,0,1,3,2,0,0,0,0.716945,0.556597,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,2b607490c0f83891
apEX,76561197989744167,30,Team A,15,4,13,7,46,1.153846,88.235298,76.176468,0.882353,0.764706,10.352942,1,-1,0,0,0,0,0,0,1295,224,176,7,6,8,8,3,4,0,1,0,0,3,6,7,8,3,4,2,2,4,0,0,8,2,1,0,0,1.327909,1.100245,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,0,0,2b607490c0f83891
flameZ,76561197978835160,31,Team A,11,4,8,7,63,1.375,94.117645,71.176468,0.647059,0.470588,0.352941,3,-1,0,0,0,1,1,0,1210,152,6,6,5,7,7,2,5,1,2,1,1,1,4,5,6,1,0,1,2,3,0,0,5,3,0,0,0,1.308212,1.07596,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,1,0,2b607490c0f83891
ropz,76561197991272318,38,Team A,17,4,13,6,35,1.307692,88.235298,106.941177,1.0,0.764706,0.0,4,-1,0,0,0,0,0,0,1818,222,0,6,5,7,7,2,4,0,1,0,0,2,5,6,7,2,4,1,4,3,0,0,4,3,1,1,0,1.528043,1.437388,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,3,0,2b607490c0f83891
Brollan,76561198138828475,20,Team A,10,2,11,7,70,0.909091,66.666672,57.944443,0.555556,0.611111,3.444444,0,-1,0,0,0,0,0,0,1043,189,62,4,7,4,7,5,3,1,1,1,1,1,6,3,6,4,0,1,5,0,0,0,6,2,0,0,0,0.899132,0.84667,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,c91ddbbaf4c4e8c6
apEX,76561197989744167,38,Team B,16,8,12,6,37,1.333333,77.777779,107.555557,0.888889,0.666667,21.0,1,-1,0,0,0,0,0,0,1936,492,378,2,5,2,5,3,2,0,0,0,0,0,5,2,5,3,4,0,2,2,0,0,9,2,1,0,0,1.430713,1.176409,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,1,0,c91ddbbaf4c4e8c6
ropz,76561197991272318,30,Team B,14,0,11,7,50,1.272727,72.222221,76.111115,0.777778,0.611111,2.222222,1,-1,0,0,0,0,0,0,1370,145,40,5,8,5,8,6,2,0,0,0,0,3,8,5,8,6,1,2,5,3,0,0,6,4,0,0,0,1.178826,1.096787,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,0,0,c91ddbbaf4c4e8c6
ZywOo,76561198113666193,49,Team B,16,7,8,14,87,2.0,94.444443,96.944443,0.888889,0.444444,10.444445,6,-1,0,0,0,3,0,0,1745,294,188,2,5,2,5,3,2,0,0,0,0,0,5,2,5,3,4,1,3,3,0,0,7,3,1,0,0,1.631312,1.39038,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,4,0,c91ddbbaf4c4e8c6
torzsi,76561198355739212,20,Team A,9,3,13,4,44,0.692308,55.555557,56.944443,0.5,0.722222,0.777778,0,-1,0,0,0,0,0,0,1025,130,14,5,8,5,8,6,2,0,0,0,0,3,8,5,8,6,2,4,2,3,0,1,7,1,0,0,0,0.713126,0.677155,CSGO-hP4eK-PqkTQ-jo4T7-cmpxc-ZHZML,0,0,c91ddbbaf4c4e8c6
xertioN,76561198193174134,12,Team A,3,8,16,1,33,0.1875,61.111111,45.166668,0.166667,0.888889,7.555555,0,-1,0,0,0,0,0,0,813,200,136,4,7,4,7,5,2,0,0,0,0,2,7,4,7,5,1,4,1,3,0,0,3,0,0,0,0,0.366737,0.230122,CSGO-qynA6-LyLLS-ZBAJy-aun4n-jCdRF,4,0,c91ddbbaf4c4e8c6
Spinx,76561198063336407,28,Team A,13,1,14,6,46,0.928571,72.222221,62.833332,0.722222,0.777778,3.166667,2,-1,0,0,0,0,1,0,1131,249,57,5,8,5,8,6,2,0,0,0,0,3,8,5,8,6,0,3,1,5,0,1,5,4,0,0,0,1.005036,0.914062,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,c91ddbbaf4c4e8c6
mezii,76561197973140692,43,Team B,12,4,9,5,41,1.333333,94.444443,55.166668,0.666667,0.5,5.222222,3,-1,0,0,0,5,0,0,993,211,94,2,5,2,5,3,2,0,0,0,0,0,5,2,5,3,2,0,1,5,0,0,8,2,0,0,0,1.259338,1.030375,CSGO-qmrUU-9spfO-NYYvJ-K3BGE-KCR7B,2,0,c91ddbbaf4c4e8c6
flameZ,76561197978835160,29,Team B,11,5,11,7,63,1.0,72.222221,66.166664,0.611111,0.611111,2.833333,2,-1,0,0,0,1,0,0,1191,240,51,4,7,4,7,5,2,0,0,0,0,2,7,4,7,5,3,1,2,3,0,1,6,1,1,0,0,1.030621,0.957538,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,3,0,c91ddbbaf4c4e8c6
Jimpphat,76561198855375325,41,Team A,16,5,15,9,56,1.066667,72.222221,122.111115,0.888889,0.833333,1.555556,3,-1,0,0,0,1,0,0,2198,404,28,4,7,4,7,5,3,1,1,1,1,1,6,3,6,4,1,2,4,2,0,0,8,4,0,0,0,1.331314,1.007875,CSGO-MG3R2-JVZLm-zH4G6-ABVbP-6sWPA,3,0,c91ddbbaf4c4e8c6
Wicadia,76561198812513923,36,Eternal Fire,17,4,11,7,41,1.545455,85.0,64.800003,0.85,0.55,3.3,0,-1,0,0,0,0,0,0,1296,294,66,4,8,5,6,2,3,2,1,1,1,1,6,4,5,1,1,1,4,6,0,1,9,4,0,0,0,1.350824,1.194218,CSGO-BHQFQ-kDP63-P6scP-S9MQs-a4GSQ,2,0,cbf08c5a4ea5b688
woxic,76561198083485506,39,Eternal Fire,13,2,12,8,61,1.083333,80.0,69.349998,0.65,0.6,7.0,5,-1,0,0,0,4,1,0,1387,164,140,5,9,6,7,3,2,1,0,0,0,3,8,6,7,3,2,0,3,6,0,0,3,3,0,1,0,1.119409,1.131242,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,cbf08c5a4ea5b688
MAJ3R,76561197967432889,35,Eternal Fire,12,11,12,6,50,1.0,90.0,61.799999,0.6,0.6,6.2,2,-1,0,0,0,2,1,0,1236,192,124,5,9,6,7,3,3,2,1,1,1,2,7,5,6,2,3,2,2,5,0,2,8,2,0,0,0,1.169863,0.886445,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,4,0,cbf08c5a4ea5b688
Magisk,76561197983956651,12,Team Falcons,4,2,14,2,50,0.285714,65.0,25.85,0.2,0.7,1.1,0,-1,0,0,0,0,0,0,517,78,22,7,11,8,9,5,2,1,0,0,0,5,10,8,9,5,0,3,0,4,0,2,4,0,0,0,0,0.428468,0.412455,CSGO-mNysw-EVKwu-Jopwj-NXUkV-Xh5BO,3,0,cbf08c5a4ea5b688
TeSeS,76561197996678278,35,Team Falcons,13,6,17,11,84,0.764706,75.0,74.0,0.65,0.85,1.8,1,-1,0,0,0,1,1,0,1480,171,36,5,9,6,7,3,3,2,1,1,1,2,7,5,6,2,1,2,4,4,0,0,7,3,0,0,0,0.984489,0.75276,CSGO-4iuAb-BuN6z-H2Le8-xmwYz-mGeFO,1,0,cbf08c5a4ea5b688
NiKo,76561198041683378,42,Team Falcons,19,3,16,13,68,1.1875,65.0,104.75,0.95,0.8,5.7,1,-1,0,0,0,0,0,0,2095,427,114,8,12,9,10,6,2,1,0,0,0,6,11,9,10,6,4,2,4,3,0,1,6,3,1,1,0,1.280891,1.30533,CSGO-MKAeZ-9xeNm-hDKXX-C2d6O-aXGiJ,4,0,cbf08c5a4ea5b688
degster,76561198799340122,31,Team Falcons,11,4,15,6,54,0.733333,65.0,61.599998,0.55,0.75,0.3,3,-1,0,0,0,1,0,0,1232,97,6,3,7,4,5,1,2,1,0,0,0,1,6,4,5,1,2,2,2,4,0,0,3,2,0,1,0,0.828703,0.896011,CSGO-Cr7BJ-7CbBi-yx2oQ-Jy32v-7cG4C,4,0,cbf08c5a4ea5b688
kyxsan,76561198057282432,30,Team Falcons,10,3,15,6,60,0.666667,70.0,52.450001,0.5,0.75,5.35,2,-1,0,0,0,3,0,0,1049,283,107,5,9,6,7,3,2,1,0,0,0,3,8,6,7,3,1,3,4,2,0,1,5,1,1,0,0,0.787725,0.738224,CSGO-WT46Z-w5t3O-Rt8KD-ijpn7-WsdqA,0,0,cbf08c5a4ea5b688
XANTARES,76561198044118796,42,Eternal Fire,16,7,11,10,62,1.454545,80.0,93.550003,0.8,0.55,6.7,3,-1,0,0,0,1,0,0,1871,215,134,3,7,4,5,1,2,1,0,0,0,1,6,4,5,1,3,5,3,2,0,1,7,1,1,1,0,1.37805,1.326462,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,1,0,cbf08c5a4ea5b688
jottAAA,76561198410750263,50,Eternal Fire,19,5,11,13,68,1.727273,95.0,104.400002,0.95,0.55,2.35,3,-1,0,0,0,1,0,0,2088,261,47,5,9,6,7,3,2,1,0,0,0,3,8,6,7,3,3,0,6,4,0,0,6,2,3,0,0,1.641958,1.48079,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,4,0,cbf08c5a4ea5b688
MAJ3R,76561197967432889,31,Team A,12,1,9,7,58,1.333333,88.888893,66.388885,0.666667,0.5,6.555555,1,-1,0,0,0,2,1,0,1195,298,118,8,8,9,9,7,4,2,1,1,1,4,6,8,8,6,1,0,4,3,0,0,9,0,1,0,0,1.23809,1.062601,CSGO-dB2kZ-vRqYD-jr9OB-hqiVw-HvD7K,4,0,fbcad246a8dde6be
Wicadia,76561198812513923,37,Team A,15,6,11,7,46,1.363636,83.333328,90.0,0.833333,0.611111,10.722222,3,-1,0,0,0,1,0,0,1620,318,193,4,4,5,5,3,3,1,0,0,0,1,3,5,5,3,2,2,3,7,0,0,4,2,1,1,0,1.385608,1.368783,CSGO-BHQFQ-kDP63-P6scP-S9MQs-a4GSQ,2,0,fbcad246a8dde6be
NiKo,76561198041683378,20,Team B,9,3,17,5,55,0.529412,66.666672,62.722221,0.5,0.944444,8.0,1,-1,0,0,0,0,0,0,1129,164,144,7,7,8,8,6,3,1,0,0,0,4,6,8,8,6,2,3,1,4,0,0,7,1,0,0,0,0.694303,0.49541,CSGO-tw69f-AjWvB-xonaJ-BeucL-DtN6H,4,0,fbcad246a8dde6be
TeSeS,76561197996678278,27,Team B,7,4,13,5,71,0.538462,61.111111,59.388889,0.388889,0.722222,4.555555,2,-1,0,0,0,3,0,0,1069,223,82,6,6,7,7,5,4,2,1,1,1,2,4,6,6,4,0,2,1,2,0,1,3,2,0,0,0,0.671001,0.616548,CSGO-4iuAb-BuN6z-H2Le8-xmwYz-mGeFO,1,0,fbcad246a8dde6be
Magisk,76561197983956651,35,Team B,13,7,15,5,38,0.866667,72.222221,82.166664,0.722222,0.833333,13.388889,0,-1,0,0,0,2,0,0,1479,322,241,7,7,8,8,6,3,1,0,0,0,4,6,8,8,6,1,2,3,2,0,0,8,1,1,0,0,1.070506,0.868625,CSGO-OG2Bh-n5jSE-ndrET-aFjcz-p7qmJ,3,0,fbcad246a8dde6be
degster,76561198799340122,23,Team B,8,5,15,2,25,0.533333,61.111111,44.333332,0.444444,0.833333,0.777778,1,-1,0,0,0,1,0,0,798,173,14,8,8,9,9,7,3,1,0,0,0,5,7,9,9,7,0,5,4,3,0,2,3,1,1,0,0,0.617165,0.636543,CSGO-Cr7BJ-7CbBi-yx2oQ-Jy32v-7cG4C,2,0,fbcad246a8dde6be
XANTARES,76561198044118796,45,Team A,18,6,10,8,44,1.8,77.777779,111.888885,1.0,0.555556,9.444445,3,-1,0,0,0,0,2,0,2014,262,170,6,6,7,7,5,5,3,2,2,2,1,3,5,5,3,6,1,7,4,0,1,7,0,1,2,0,1.588759,1.682372,CSGO-xbpe2-E24RJ-YXNuO-pQvt8-ppNAK,1,0,fbcad246a8dde6be
woxic,76561198083485506,31,Team A,14,1,9,3,21,1.555556,88.888893,78.833336,0.777778,0.5,0.111111,3,-1,0,0,0,0,0,0,1419,100,2,5,5,6,6,4,3,1,0,0,0,2,4,6,6,4,2,1,3,5,0,1,4,2,2,0,0,1.37395,1.316562,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,fbcad246a8dde6be
jottAAA,76561198410750263,35,Team A,15,3,10,5,33,1.5,77.777779,85.555557,0.833333,0.555556,4.444445,3,-1,0,0,0,0,2,0,1540,205,80,4,4,5,5,3,3,1,0,0,0,1,3,5,5,3,2,1,2,1,0,0,5,2,2,0,0,1.343832,1.317543,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,3,0,fbcad246a8dde6be
kyxsan,76561198057282432,31,Team B,12,1,14,6,50,0.857143,55.555557,68.111115,0.666667,0.777778,0.166667,1,-1,0,0,0,2,0,0,1226,203,3,6,6,7,7,5,3,1,0,0,0,3,5,7,7,5,2,1,2,2,0,0,4,1,2,0,0,0.85224,0.964323,CSGO-WT46Z-w5t3O-Rt8KD-ijpn7-WsdqA,0,0,fbcad246a8dde6be
ZywOo,76561198113666193,74,Team A,26,8,23,9,34,1.130435,82.857147,83.514282,0.742857,0.657143,3.857143,5,-1,0,0,0,3,1,0,2923,274,135,11,14,19,14,12,3,3,1,1,1,8,11,18,13,11,5,4,3,6,0,1,11,6,1,0,0,1.248209,1.05022,CSGO-Ox6TN-476ef-tqKQ2-uC4sv-YSopQ,2,0,570f8248223e79f2
ropz,76561197991272318,53,Team A,22,4,20,16,72,1.1,62.857143,73.257141,0.628571,0.571429,2.942857,2,-1,0,0,0,1,0,0,2564,477,103,6,9,14,9,7,2,2,0,0,0,4,7,14,9,7,2,3,2,3,0,0,9,5,1,0,0,1.004896,1.008263,CSGO-MMQuh-Hs3Sj-Qv9zd-VaCmc-3QqNO,3,0,570f8248223e79f2
Lucky,76561198031890115,80,Team B,28,11,19,11,39,1.473684,85.714287,86.285713,0.8,0.542857,11.914286,5,-1,0,0,0,5,0,0,3020,578,417,7,10,15,10,8,3,3,1,1,1,4,7,14,9,7,2,2,9,7,0,1,9,8,1,0,0,1.396767,1.224578,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,1,0,570f8248223e79f2
Djoko,76561198047876970,34,Team B,13,10,28,5,38,0.464286,74.285713,49.57143,0.371429,0.8,9.685715,2,-1,0,0,0,1,0,0,1735,416,339,5,8,13,8,6,2,2,0,0,0,3,6,13,8,6,3,9,2,10,0,3,9,2,0,0,0,0.685545,0.507044,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,3,0,570f8248223e79f2
Maka,76561198045739761,58,Team B,22,6,23,9,40,0.956522,80.0,61.285713,0.628571,0.657143,3.742857,4,-1,0,0,0,3,1,0,2145,296,131,9,12,17,12,10,4,4,2,2,2,5,8,15,10,8,1,4,7,6,0,3,7,3,3,0,0,1.051746,1.004454,CSGO-OX88s-h7Z95-kH2AD-cqdSW-zqLDR,0,0,570f8248223e79f2
Ex3rcice,76561198168198200,71,Team B,30,7,23,16,53,1.304348,71.428574,86.14286,0.857143,0.657143,8.971429,3,-1,0,0,0,1,0,0,3015,473,314,11,14,19,14,12,2,2,0,0,0,9,12,19,14,12,6,3,6,5,0,0,11,8,1,0,0,1.269127,1.178852,CSGO-QY2B2-LDYFz-iiy3i-w2jWy-vP6FP,2,0,570f8248223e79f2
apEX,76561197989744167,46,Team A,20,7,26,7,35,0.769231,57.14286,66.371429,0.571429,0.742857,15.457143,3,-1,0,0,0,0,0,0,2323,567,541,6,9,14,9,7,2,2,0,0,0,4,7,14,9,7,3,0,6,4,0,0,6,4,2,0,0,0.808942,0.853464,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,0,0,570f8248223e79f2
Graviti,76561198179538505,50,Team B,23,7,26,12,52,0.884615,71.428574,73.428574,0.657143,0.742857,8.428572,2,-1,0,0,0,0,0,0,2570,564,295,8,11,16,11,9,2,2,0,0,0,6,9,16,11,9,1,4,5,8,0,2,12,3,0,0,1,1.009897,0.974797,CSGO-JULWA-cxmTk-JT7uE-FTVT4-V78WB,4,0,570f8248223e79f2
flameZ,76561197978835160,57,Team A,23,7,24,17,73,0.958333,65.714287,87.342857,0.657143,0.685714,9.342857,2,-1,0,0,0,0,2,0,3057,469,327,6,9,14,9,7,2,2,0,0,0,4,7,14,9,7,8,5,2,4,0,0,11,6,0,0,0,1.043159,0.905519,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,1,0,570f8248223e79f2
mezii,76561197973140692,75,Team A,28,5,23,13,46,1.217391,74.285713,78.657143,0.8,0.657143,7.371428,7,-1,0,0,0,3,2,0,2753,576,258,6,9,14,9,7,2,2,0,0,0,4,7,14,9,7,4,1,5,3,0,0,12,3,2,1,0,1.210946,1.197402,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,4,0,570f8248223e79f2
Djoko,76561198047876970,15,Team A,8,1,5,5,62,1.6,77.777779,83.0,0.888889,0.555556,10.888889,2,-1,0,0,0,0,0,0,747,166,98,2,3,2,6,2,1,0,0,0,0,1,3,2,6,2,1,0,2,0,0,0,2,3,0,0,0,1.378138,1.299508,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,3,0,21962835eb0afc65
apEX,76561197989744167,14,Team B,5,4,5,2,40,1.0,88.888893,59.222221,0.555556,0.555556,0.0,1,-1,0,0,0,1,0,0,533,110,0,2,3,2,6,2,1,0,0,0,0,1,3,2,6,2,0,0,0,1,0,0,2,0,1,0,0,1.128257,1.021009,CSGO-8fcjw-trwPY-98uXV-7nWbf-ZbJaA,1,0,21962835eb0afc65
flameZ,76561197978835160,18,Team B,7,3,7,6,85,1.0,88.888893,84.111115,0.777778,0.777778,0.111111,1,-1,0,0,0,0,0,0,757,105,1,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,2,3,1,3,0,2,3,2,0,0,0,1.270484,0.960478,CSGO-iVyCV-6tmzL-SKMdk-5PvRr-YMbEC,4,0,21962835eb0afc65
Lucky,76561198031890115,13,Team A,6,1,5,2,33,1.2,77.777779,65.888885,0.666667,0.555556,6.666667,1,-1,0,0,0,0,0,0,593,185,60,4,5,4,8,4,2,1,1,1,1,2,4,3,7,3,1,0,2,2,0,0,3,0,1,0,0,1.131308,1.113842,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,4,0,21962835eb0afc65
mezii,76561197973140692,20,Team B,8,0,5,6,75,1.6,88.888893,61.222221,0.888889,0.555556,2.0,1,-1,0,0,0,1,0,0,551,60,18,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,0,1,3,1,0,1,4,2,0,0,0,1.378491,1.235056,CSGO-qKcSJ-3Sfox-kbv4M-jTUFc-NCmDA,0,0,21962835eb0afc65
Graviti,76561198179538505,20,Team A,9,2,6,4,44,1.5,77.777779,103.666664,1.0,0.666667,0.0,2,-1,0,0,0,0,0,0,933,169,0,1,2,1,5,1,1,0,0,0,0,0,2,1,5,1,2,1,3,4,0,1,2,2,1,0,0,1.492167,1.430371,CSGO-JULWA-cxmTk-JT7uE-FTVT4-V78WB,1,0,21962835eb0afc65
